Temperature (°C),Weight (Kg),On/off
14.375,10.62282263,0
14.375,10.64425272,0
14.312,10.626364,0
14.312,10.6515208,0
14.312,10.65513739,0
14.375,10.64832283,0
14.312,10.6585859,0
14.312,10.64473428,0
14.375,10.65013685,0
14.312,10.64777337,0
14.312,10.64750235,0
14.312,10.63598457,0
14.312,10.65905298,0
14.312,10.66044003,0
14.312,10.65612864,0
14.312,10.64939479,0
14.312,10.64146928,0
14.312,10.65032507,0
14.312,10.64628383,0
14.312,10.64807998,0
14.312,10.65255759,0
14.312,10.64662758,0
14.312,10.6514212,0
14.312,10.61666458,0
14.312,10.60181033,0
14.312,10.60118609,0
14.312,10.59728803,0
14.312,10.60869231,0
14.312,10.6072588,0
14.312,10.60266766,0
14.25,10.61467139,0
14.25,10.62753377,0
14.25,10.61453827,0
14.25,10.61435607,0
14.25,10.61987261,0
14.25,10.62706398,0
14.25,10.627807,0
14.25,10.63047608,0
14.25,10.61276798,0
14.25,10.60814514,0
14.25,10.6087593,0
14.25,10.61734061,0
14.25,10.61050167,0
14.25,10.6130307,0
14.25,10.61727736,0
14.25,10.62693379,0
14.25,10.62758645,0
14.25,10.62519727,0
14.25,10.61004046,0
14.25,10.62895493,0
14.25,10.62650605,0
14.25,10.62357349,0
14.25,10.63171406,0
14.25,10.619245,0
14.25,10.6250729,0
14.25,10.61745674,0
14.25,10.62240341,0
14.25,10.62906637,0
14.25,10.65019097,0
14.25,10.64828482,0
14.25,10.63402309,0
14.25,10.63395163,0
14.25,10.62900667,0
14.25,10.66046813,0
14.25,10.66874334,0
14.187,10.65888847,0
14.187,10.66366292,0
14.187,10.65998366,0
14.187,10.66682461,0
14.187,10.65984396,0
14.187,10.66446972,0
14.187,10.66021357,0
14.187,10.65989287,0
14.187,10.65539354,0
14.187,10.6586458,0
14.187,10.66254933,0
14.187,10.66049984,0
14.187,10.65265468,0
14.187,10.65014083,0
14.187,10.65787691,0
14.187,10.65055264,0
14.187,10.66482397,0
14.187,10.65224897,0
14.187,10.6220523,0
14.187,10.62493146,0
14.187,10.6341593,0
14.187,10.64463862,0
14.187,10.65931533,0
14.187,10.6303443,0
14.187,10.64098847,0
14.187,10.63841377,0
14.187,10.64099409,0
14.187,10.63398794,0
14.125,10.63072826,0
14.125,10.63188163,0
14.125,10.63946664,0
14.125,10.63657778,0
14.125,10.62899556,0
14.187,10.62355524,0
14.125,10.62700578,0
14.125,10.66987184,0
14.125,10.65308817,0
14.125,10.66080654,0
14.125,10.65526001,0
14.125,10.64863473,0
14.125,10.65799268,0
14.125,10.661857,0
14.125,10.66124076,0
14.125,10.66092292,0
14.125,10.66085985,0
14.125,10.6610345,0
14.125,10.66466458,0
14.125,10.65892498,0
14.125,10.65992656,0
14.125,10.65465268,0
14.125,10.67423118,0
14.125,10.67599816,0
14.062,10.67522835,0
14.125,10.67640169,0
14.062,10.66225983,0
14.062,10.66810196,0
14.062,10.65562076,0
14.062,10.65866137,0
14.062,10.66843475,0
14.062,10.65388384,0
14.062,10.60779643,0
14.062,10.61770483,0
14.062,10.62291892,0
14.062,10.61946677,0
14.062,10.63066284,0
14.062,10.61853536,0
14.062,10.61702446,0
14.062,10.62093829,0
14.062,10.61721141,0
14.062,10.6118467,0
14.062,10.62231015,0
14.062,10.62865509,0
14.062,10.6199907,0
14.062,10.61546761,0
14,10.62365831,0
14.062,10.64805792,0
14.062,10.64774517,0
14,10.62810532,0
14.062,10.61645361,0
14,10.6160053,0
14,10.62131812,0
14.062,10.61992664,0
14,10.60880669,0
14,10.60758608,0
14,10.61502989,0
14,10.60815409,0
14,10.61355925,0
14,10.61576203,0
14,10.63019853,0
14,10.62345117,0
14,10.61991678,0
14,10.60485756,0
14,10.61088859,0
14,10.61566573,0
14,10.6228981,0
14,10.61570394,0
14,10.63013734,0
14,10.63663101,0
13.937,10.6256692,0
14,10.62346793,0
14,10.62770265,0
13.937,10.63139633,0
14,10.63255357,0
14,10.63277583,0
13.937,10.62936857,0
13.937,10.63351918,0
13.937,10.63592129,0
14,10.63724475,0
13.937,10.64481498,0
13.937,10.63616914,0
13.937,10.64645786,0
14,10.62423617,0
13.937,10.63338062,0
13.937,10.62054745,0
13.937,10.60988349,0
13.937,10.61977597,0
13.937,10.63874804,0
13.937,10.6501366,0
13.937,10.61094744,0
13.937,10.62932277,0
13.937,10.62473345,0
13.937,10.6398532,0
13.937,10.61616308,0
13.937,10.61585712,0
13.937,10.62838305,0
13.937,10.61750446,0
13.937,10.62790775,0
13.937,10.63111222,0
13.937,10.66365526,0
13.937,10.6656922,0
13.937,10.65847537,0
13.875,10.64964117,0
13.937,10.67401099,0
13.875,10.67044896,0
13.875,10.67641171,0
13.875,10.65833318,0
13.875,10.65766001,0
13.937,10.68065589,0
13.937,10.67407433,0
13.937,10.67736192,0
13.875,10.67772267,0
13.875,10.66748675,0
13.875,10.66848786,0
13.875,10.6603834,0
13.875,10.65480968,0
13.875,10.65539537,0
13.875,10.65690692,0
13.875,10.65698605,0
13.875,10.6587024,0
13.875,10.66793619,0
13.875,10.66136251,0
13.875,10.66492342,0
13.875,10.66428641,0
13.875,10.66165703,0
13.875,10.66157125,0
13.875,10.66527965,0
13.875,10.6632359,0
13.875,10.65694511,0
13.875,10.66995023,0
13.875,10.67198086,0
13.875,10.66835613,0
13.875,10.66152627,0
13.875,10.66291805,0
13.875,10.67037731,0
13.875,10.6792185,0
13.875,10.67584505,0
13.875,10.68226496,0
13.875,10.68174629,0
13.875,10.66625596,0
13.875,10.68094083,0
13.875,10.66157325,0
13.875,10.67056188,0
13.875,10.67822647,0
13.875,10.67876983,0
13.875,10.68419419,0
13.875,10.68249745,0
13.875,10.68244494,0
13.875,10.66704442,0
13.875,10.66910599,0
13.875,10.67131989,0
13.875,10.671081,0
13.937,10.66113905,0
13.875,10.67195892,0
13.937,10.66540977,0
13.875,10.65925163,0
13.937,10.67907505,0
13.937,10.6725115,0
13.937,10.67280281,0
13.937,10.66942725,0
13.937,10.66487957,0
13.937,10.68026967,0
13.937,10.68159341,0
13.937,10.66941001,0
14,10.67635245,0
14,10.68487186,0
14,10.66307051,0
14,10.67095523,0
14,10.666252,0
14.062,10.66738848,0
14.062,10.66247028,0
14.062,10.6670205,1
14.062,10.66682033,1
14.125,10.66323161,1
14.125,10.65917036,1
14.125,10.66359351,1
14.125,10.66308888,1
14.125,10.6660112,1
14.187,10.66311193,1
14.187,10.66064399,1
14.187,10.67622299,1
14.187,10.66096709,1
14.187,10.65472806,1
14.25,10.66542444,1
14.187,10.66993631,1
14.25,10.67616296,1
14.187,10.67204419,1
14.25,10.6839297,1
14.25,10.66860032,1
14.25,10.66750009,1
14.25,10.66462079,1
14.25,10.67676681,1
14.25,10.6704359,1
14.25,10.68119096,1
14.25,10.68199905,1
14.25,10.68354989,1
14.25,10.6741727,1
14.25,10.66443725,1
14.25,10.69265513,1
14.25,10.6718166,1
14.187,10.66876345,1
14.25,10.67993234,1
14.187,10.67750182,1
14.25,10.66600585,1
14.25,10.6809638,1
14.25,10.66017587,0
14.25,10.67263821,0
14.25,10.67161527,0
14.187,10.67143709,0
14.187,10.66854415,0
14.187,10.68074577,0
14.187,10.66858903,0
14.187,10.6768562,0
14.187,10.68752211,0
14.187,10.68432815,0
14.187,10.67772562,0
14.187,10.68348949,0
14.187,10.67293871,0
14.187,10.66325935,0
14.187,10.66798773,0
14.187,10.67434646,0
14.187,10.67457454,0
14.187,10.68704721,0
14.187,10.69294789,0
14.187,10.67626393,0
14.187,10.67917884,0
14.187,10.67929836,0
14.187,10.6892905,0
14.187,10.66887651,0
14.187,10.68592826,0
14.187,10.69181542,0
14.187,10.68295097,0
14.125,10.67894672,0
14.187,10.68310828,0
14.187,10.68028454,0
14.187,10.69453422,0
14.125,10.68262964,0
14.187,10.66804878,0
14.187,10.67828599,0
14.125,10.6743674,0
14.187,10.67044343,0
14.187,10.67755411,0
14.125,10.68074221,0
14.125,10.68231478,0
14.125,10.66582609,0
14.125,10.69484558,0
14.125,10.69154373,0
14.125,10.69655369,0
14.125,10.67986968,0
14.125,10.67873963,0
14.125,10.68604198,0
14.125,10.68543117,0
14.125,10.68269497,0
14.125,10.67105198,0
14.125,10.67418832,0
14.125,10.70349746,0
14.125,10.69171624,0
14.125,10.68706755,0
14.125,10.68197733,0
14.062,10.68815303,0
14.125,10.67245473,0
14.125,10.66497583,0
14.125,10.62654013,0
14.062,10.64809123,0
14.062,10.64558471,0
14.062,10.64133958,0
14.125,10.6569162,0
14.062,10.65270771,0
14.062,10.661199,0
14.062,10.69083001,0
14.062,10.69390806,0
14.062,10.69403796,0
14.062,10.67867702,0
14.062,10.6833544,0
14.062,10.68826214,0
14.062,10.68939916,0
14.062,10.69180127,0
14.062,10.68923938,0
14.062,10.69107805,0
14.062,10.68238091,0
14.062,10.69733236,0
14.062,10.67689119,0
14.062,10.69067781,0
14.062,10.67839546,0
14.062,10.68234216,0
14.062,10.6963231,0
14,10.70091007,0
14.062,10.69654026,0
14.062,10.69365984,0
14.062,10.6921724,0
14,10.68325631,0
14,10.68787482,0
14.062,10.69305542,0
14,10.69983294,0
14,10.69498845,0
14,10.6879646,0
14,10.68229113,0
14,10.68191965,0
14,10.68653512,0
14,10.68606483,0
14,10.67976249,0
14,10.67696464,0
14,10.68077635,0
14,10.67720585,0
14,10.68978298,0
14,10.69304738,0
14,10.67396767,0
14,10.67968197,0
14,10.67079458,0
14,10.67639019,0
14,10.67652073,0
14,10.64794938,0
14,10.6553147,0
14,10.66196369,0
13.937,10.67892701,0
14,10.66664479,0
13.937,10.66493957,0
13.937,10.6655087,0
13.937,10.67262218,0
13.937,10.64440403,0
13.937,10.64119091,0
13.937,10.65263873,0
14,10.64923334,0
13.937,10.65441275,0
13.937,10.64827808,0
13.937,10.64712924,0
13.937,10.64386806,0
13.937,10.65508743,0
13.937,10.65212359,0
13.937,10.65966666,0
13.937,10.65236332,0
13.937,10.6626406,0
13.937,10.67193996,0
13.937,10.69602821,0
13.937,10.65829075,0
13.937,10.67161919,0
13.937,10.65383738,0
13.937,10.66570031,0
13.937,10.67391538,0
13.875,10.66980935,0
13.937,10.67573351,0
13.937,10.66968876,0
13.937,10.66377362,0
13.875,10.66184672,0
13.937,10.66354395,0
13.875,10.66690228,0
13.875,10.67131027,0
13.875,10.65883301,0
13.875,10.65426581,0
13.875,10.65973117,0
13.875,10.6640924,0
13.875,10.67591145,0
13.875,10.67052429,0
13.875,10.66960746,0
13.875,10.67659319,0
13.875,10.67142256,0
13.875,10.68002376,0
13.875,10.67262533,0
13.812,10.67229734,0
13.875,10.68495997,0
13.875,10.66422144,0
13.812,10.67073745,0
13.812,10.66512276,0
13.812,10.67210933,0
13.812,10.66249438,0
13.812,10.66355782,0
13.812,10.6681448,0
13.812,10.68919931,0
13.812,10.67265204,0
13.812,10.67817649,0
13.812,10.67835078,0
13.812,10.6737661,0
13.812,10.67318498,0
13.812,10.66804589,0
13.812,10.66584259,0
13.812,10.65530147,0
13.812,10.65605306,0
13.812,10.65192003,0
13.75,10.65957987,0
13.75,10.65352316,0
13.812,10.64829683,0
13.812,10.64335333,0
13.75,10.65220755,0
13.812,10.65518288,0
13.75,10.65171518,0
13.75,10.65229579,0
13.75,10.64813881,0
13.75,10.67044093,0
13.75,10.66757775,0
13.75,10.65244428,0
13.75,10.63253492,0
13.75,10.64621201,0
13.75,10.65663378,0
13.75,10.65397109,0
13.75,10.64949567,0
13.75,10.67131024,0
13.687,10.66199854,0
13.687,10.65650072,0
13.75,10.65270546,0
13.75,10.64693301,0
13.687,10.64750477,0
13.687,10.65515138,0
13.687,10.66232009,0
13.687,10.65213068,0
13.687,10.65497726,0
13.687,10.65984303,0
13.687,10.66295305,0
13.687,10.65140315,0
13.687,10.65135664,0
13.687,10.65707309,0
13.687,10.64836057,0
13.687,10.64200707,0
13.687,10.66523701,0
13.687,10.64320058,0
13.687,10.63926312,0
13.625,10.64623976,0
13.687,10.65040001,0
13.625,10.64519348,0
13.625,10.64737522,0
13.625,10.65127152,0
13.625,10.65002075,0
13.625,10.64202608,0
13.625,10.63207239,0
13.625,10.63818013,0
13.625,10.64187685,0
13.625,10.6385483,0
13.625,10.64799081,0
13.625,10.64542995,0
13.625,10.63227296,0
13.625,10.63444412,0
13.625,10.62879459,0
13.625,10.64265629,0
13.625,10.6507617,0
13.562,10.63803902,0
13.562,10.63820203,0
13.625,10.63919039,0
13.562,10.64763738,0
13.562,10.65750729,0
13.562,10.64334116,0
13.562,10.64732756,0
13.562,10.65133424,0
13.562,10.66166786,0
13.562,10.65507228,0
13.562,10.64624998,0
13.562,10.64349836,0
13.562,10.64688177,0
13.562,10.6363434,0
13.562,10.64301603,0
13.562,10.65260418,0
13.5,10.65994048,0
13.5,10.65024692,0
13.562,10.64433468,0
13.5,10.64143277,0
13.5,10.64233471,0
13.5,10.65395402,0
13.5,10.64877984,0
13.5,10.63948956,0
13.5,10.64490321,0
13.5,10.64804868,0
13.5,10.63446633,0
13.5,10.6302809,0
13.437,10.65388803,0
13.5,10.65728246,0
13.5,10.64283465,0
13.5,10.63379949,0
13.5,10.64261196,0
13.437,10.64992116,0
13.5,10.64811056,0
13.437,10.65831831,0
13.437,10.6546229,0
13.437,10.64655972,0
13.437,10.65475065,0
13.437,10.6430366,0
13.437,10.63821205,0
13.437,10.65485839,0
13.437,10.65708637,0
13.375,10.64311962,0
13.437,10.65478663,0
13.437,10.64966092,0
13.437,10.65589885,0
13.375,10.64840979,0
13.437,10.65514571,0
13.375,10.66206523,0
13.375,10.64179268,0
13.375,10.66071962,0
13.375,10.65703222,0
13.375,10.66451365,0
13.375,10.65633684,0
13.375,10.65929679,0
13.375,10.66723288,0
13.375,10.6641029,0
13.375,10.67601746,0
13.375,10.66188504,0
13.312,10.65569581,0
13.312,10.65863084,0
13.312,10.65981643,0
13.312,10.65463768,0
13.312,10.65973186,0
13.312,10.66952276,0
13.312,10.67096424,0
13.312,10.65771424,0
13.312,10.65986707,0
13.312,10.65649299,0
13.312,10.66012511,0
13.312,10.66573274,0
13.25,10.65349097,0
13.312,10.65341943,0
13.25,10.64797954,0
13.312,10.65728188,0
13.25,10.65416822,0
13.25,10.64460598,0
13.25,10.65045456,0
13.25,10.66788085,0
13.25,10.66977583,0
13.25,10.65477455,0
13.25,10.65020469,0
13.25,10.66676332,0
13.25,10.6763688,0
13.187,10.67079631,0
13.25,10.66001547,0
13.187,10.65609958,0
13.187,10.66216826,0
13.187,10.66588862,0
13.187,10.65743075,0
13.187,10.65429062,0
13.187,10.65164134,0
13.187,10.64136298,0
13.187,10.64851019,0
13.187,10.65310982,0
13.187,10.64830359,0
13.187,10.65008687,0
13.187,10.65209625,0
13.125,10.64149606,0
13.125,10.64352747,0
13.125,10.65308927,0
13.125,10.65045592,0
13.125,10.64801072,0
13.125,10.64771248,0
13.125,10.63563862,0
13.125,10.62736124,0
13.125,10.6233975,0
13.125,10.63647875,0
13.125,10.63563746,0
13.062,10.62707316,0
13.125,10.63331185,0
13.062,10.63751288,0
13.062,10.64902346,0
13.062,10.64997991,0
13.062,10.63280379,0
13.062,10.64056833,0
13.062,10.63667182,0
13.062,10.63504271,0
13.062,10.63393202,0
13.062,10.64893286,0
13.062,10.64740686,0
13.062,10.6421233,0
13.062,10.63144186,0
13,10.64156428,0
13,10.64351864,0
13,10.64437543,0
13,10.64648247,0
13,10.63612995,0
13,10.64183397,0
13,10.6427094,0
13,10.63523628,0
12.937,10.6367078,0
13,10.62382584,0
12.937,10.63226188,0
13,10.64622349,0
12.937,10.641912,0
13,10.63440612,0
12.937,10.63743693,0
12.937,10.65173112,0
12.937,10.64416258,0
12.937,10.6426778,0
12.937,10.6531572,0
12.937,10.64400728,0
12.937,10.6308782,0
12.937,10.64278798,0
12.937,10.6473975,0
12.875,10.6345359,0
12.875,10.64303198,0
12.875,10.63279541,0
12.875,10.65326801,0
12.875,10.64331218,0
12.875,10.64144348,0
12.875,10.63331989,0
12.875,10.62495848,0
12.875,10.62261026,0
12.875,10.6464077,0
12.812,10.66166225,0
12.812,10.64052684,0
12.812,10.64456923,0
12.812,10.63664215,0
12.812,10.65899758,0
12.812,10.64475088,0
12.812,10.64700821,0
12.812,10.65504218,0
12.812,10.65620448,0
12.812,10.64702362,0
12.812,10.63422274,0
12.812,10.64665563,0
12.75,10.65400004,0
12.75,10.65091551,0
12.75,10.63221711,0
12.75,10.62679566,0
12.75,10.62695778,0
12.75,10.63985025,0
12.75,10.62731878,0
12.75,10.63630155,0
12.75,10.63833007,0
12.75,10.64539771,0
12.75,10.64332699,0
12.687,10.6461283,0
12.687,10.6292813,0
12.687,10.63792733,0
12.687,10.63199146,0
12.687,10.62099984,0
12.687,10.59430694,0
12.687,10.62556149,0
12.687,10.64666026,0
12.625,10.62256376,0
12.625,10.62899206,0
12.625,10.63655287,0
12.625,10.61768474,0
12.625,10.62338974,0
12.625,10.62650505,0
12.625,10.62253199,0
12.625,10.64361688,0
12.625,10.62206313,0
12.625,10.6287992,0
12.562,10.64089259,0
12.625,10.64202418,0
12.562,10.62763356,0
12.562,10.63513086,0
12.562,10.62988184,0
12.562,10.64890773,0
12.562,10.63412114,0
12.562,10.6557084,0
12.562,10.64661849,0
12.562,10.63728148,0
12.562,10.65479525,0
12.5,10.64928319,0
12.5,10.64064413,0
12.5,10.63955363,0
12.5,10.64576914,0
12.5,10.65070479,0
12.5,10.65735846,0
12.5,10.64153952,0
12.5,10.65865635,0
12.5,10.6570063,0
12.5,10.6538959,0
12.437,10.65627988,0
12.5,10.6572542,0
12.437,10.644852,0
12.437,10.66568364,0
12.437,10.66185124,0
12.437,10.64212645,0
12.437,10.64086444,0
12.437,10.6353167,0
12.437,10.65217583,0
12.437,10.6334507,0
12.437,10.63881859,0
12.437,10.63504932,0
12.437,10.66041227,0
12.375,10.66150322,0
12.375,10.6502253,0
12.375,10.63723547,0
12.375,10.63234047,0
12.375,10.63988047,0
12.375,10.64855053,0
12.375,10.651548,0
12.375,10.63152443,0
12.375,10.63672443,0
12.375,10.64064269,0
12.375,10.64556,0
12.375,10.63594394,0
12.375,10.63815486,0
12.312,10.63600896,0
12.312,10.62883051,0
12.375,10.62997506,0
12.375,10.62788797,0
12.375,10.63818936,0
12.312,10.63281774,0
12.312,10.62499225,0
12.312,10.64067363,0
12.312,10.63247161,0
12.312,10.63555595,0
12.312,10.62676838,0
12.312,10.61372716,0
12.312,10.61838047,0
12.312,10.63000532,0
12.312,10.62528172,0
12.312,10.63467825,0
12.312,10.64068122,0
12.25,10.62434682,0
12.312,10.63760304,0
12.312,10.65281269,0
12.312,10.64494026,0
12.25,10.64779207,0
12.25,10.64632532,0
12.312,10.6322783,0
12.25,10.64371819,0
12.312,10.61570575,0
12.25,10.62378128,0
12.25,10.6330822,0
12.25,10.62182493,0
12.25,10.63373147,0
12.25,10.63121794,0
12.25,10.6365139,0
12.25,10.63455489,0
12.25,10.63868253,0
12.25,10.64597497,0
12.25,10.64121728,0
12.25,10.63198554,0
12.25,10.65106719,0
12.25,10.66338402,0
12.312,10.64787037,0
12.25,10.62280171,0
12.25,10.6331306,0
12.25,10.62955154,0
12.25,10.63782981,0
12.25,10.63295706,0
12.25,10.63140964,0
12.25,10.62208867,0
12.312,10.62066207,0
12.312,10.61816984,0
12.25,10.6089259,0
12.312,10.61615397,0
12.312,10.61982549,0
12.312,10.62061948,0
12.312,10.62093075,0
12.312,10.61739357,0
12.312,10.60524689,0
12.312,10.61512991,0
12.375,10.60277113,0
12.375,10.61242026,0
12.375,10.60557535,0
12.375,10.60703753,0
12.375,10.60963924,0
12.437,10.63826287,0
12.437,10.60599971,0
12.437,10.65118128,0
12.437,10.61499834,1
12.5,10.60594921,1
12.5,10.6239988,1
12.5,10.6129476,1
12.562,10.62691156,1
12.562,10.6116645,1
12.625,10.6342106,1
12.625,10.63330453,1
12.625,10.62131386,1
12.687,10.61851446,1
12.687,10.60294448,1
12.687,10.62654566,1
12.75,10.63865672,1
12.75,10.61021585,1
12.75,10.58165543,1
12.812,10.61764917,1
12.812,10.62466206,1
12.812,10.63272515,1
12.875,10.6333157,1
12.937,10.61715014,1
12.875,10.60531325,1
12.937,10.64197058,1
12.937,10.64429382,1
12.937,10.63633015,1
13,10.6319974,1
13,10.64576795,1
13,10.64171962,1
13.062,10.64321838,1
13.062,10.65369098,1
13.062,10.63996006,1
13.062,10.64205064,1
13.125,10.64873756,1
13.125,10.65123338,1
13.125,10.63795007,1
13.125,10.62846368,1
13.187,10.64820159,1
13.187,10.63289539,1
13.25,10.63842538,1
13.25,10.63986234,1
13.25,10.64927506,1
13.25,10.64835822,1
13.25,10.64160219,1
13.25,10.65509489,1
13.312,10.69352538,1
13.312,10.67308591,1
13.312,10.69932875,1
13.375,10.70226042,1
13.375,10.70031334,1
13.375,10.69659112,1
13.375,10.69960921,1
13.375,10.68777778,1
13.437,10.71123415,1
13.437,10.70977311,1
13.437,10.69656617,1
13.437,10.69994386,1
13.437,10.69034893,1
13.437,10.69812063,1
13.437,10.69911338,1
13.437,10.69846983,1
13.437,10.6797462,1
13.437,10.69288868,1
13.437,10.69535342,1
13.437,10.69132687,1
13.437,10.69756289,1
13.437,10.70103631,1
13.437,10.70691566,1
13.437,10.6944158,1
13.437,10.72929694,1
13.437,10.72762625,1
13.437,10.71671066,1
13.437,10.72472668,1
13.437,10.71850409,0
13.437,10.73078257,0
13.437,10.72196086,0
13.437,10.73004763,0
13.437,10.71504782,0
13.437,10.70183796,0
13.437,10.71614769,0
13.437,10.70234521,0
13.437,10.71676304,0
13.437,10.71226097,0
13.375,10.69782924,0
13.375,10.70244767,0
13.375,10.70023154,0
13.375,10.69406997,0
13.375,10.70336985,0
13.375,10.71090777,0
13.375,10.70872967,0
13.375,10.69789597,0
13.375,10.69840811,0
13.375,10.69789097,0
